hgnc_symbol	chromosome_name
TAMM41	CHR_HSCHR3_1_CTG1
SUGT1P4	9
SUGT1P4-STRA6LP	9
MTND2P20	2
AC124312.3	15
AC090983.1	15
RANP1	CHR_HSCHR6_MHC_COX_CTG1
AC090602.1	15
LINC01729	20
TMEM261P1	15
SERPINB2	18
AC010350.1	5
ZNF322P1	9
AL121757.1	20
AC008568.1	5
SNURF	15
AL590705.1	9
ANKRD18CP	9
ATP5F1AP2	2
COX7C	5
GJA10	6
AL590705.2	9
AL121757.3	20
LINC00654	20
AL009179.1	6
STRA6LP	9
AC209005.1	4
IFI44	1
AL138686.2	13
COX17P1	13
PTK7	6
GPR89P	6
OR7E101P	13
FKBP1AP3	13
AL009179.2	6
ZNF311	CHR_HSCHR6_MHC_APD_CTG1
AL138686.1	13
HMX1	4
AC087463.2	15
LINC00658	20
NPAP1	15
AL157944.1	1
LINC01198	13
RSL24D1P1	6
AC100774.1	15
H4C10P	6
AC124303.2	15
MTND4P28	2
AC116612.1	4
H2BC13	6
OR2AD1P	CHR_HSCHR6_MHC_APD_CTG1
LINC01362	1
AC073648.1	4
H2AC13	6
PALM	19
UNC93B8	4
OR2W1	CHR_HSCHR6_MHC_APD_CTG1
AC073648.3	4
LDHAP7	2
LINC01361	1
H3C10	6
SFTA2	CHR_HSCHR6_MHC_QBL_CTG1
AP3S1	5
UBE3A	15
AL591441.1	9
AC116099.1	1
AC016526.4	14
GPATCH2L	14
EPB41L4B	9
RPS17	CHR_HSCHR15_5_CTG8
AC073648.2	4
SIRPA	20
UBE2Q2P4Y	Y
AL512506.3	13
KCNK7	11
DGKZP1	13
CCDC122	13
AL354740.1	6
EIF4A1P8	10
EGFL8	CHR_HSCHR6_MHC_MCF_CTG1
NHP2P1	10
SDHCP2	10
SERPINB10	18
CPEB3	10
TRAV21	14
H2AC17	6
AC068533.3	7
OR52I1	11
H2AC16	6
RPS10-NUDT3	6
AP000786.1	11
AC087283.1	15
ASL	7
H2BC15	6
ZZEF1	17
MRE11	11
OTOR	20
NRAD1	13
AL121757.2	20
H4C11	6
AC245505.3	14
TRAV22	14
AL117335.1	20
AHRR	5
TNXB	CHR_HSCHR6_MHC_APD_CTG1
H4C12	6
AC068875.1	15
H2BC14	6
OR2B3	CHR_HSCHR6_MHC_APD_CTG1
MYH6	14
AL512506.2	13
AC016304.1	15
AP000350.4	22
OR2J1	CHR_HSCHR6_MHC_APD_CTG1
LACC1	13
H2AC15	6
TRAV23DV6	14
AZU1P1	13
OR2J3	CHR_HSCHR6_MHC_APD_CTG1
GOLGA8O	15
H2BC16P	6
HLA-DPA2	CHR_HSCHR6_MHC_DBB_CTG1
CR942175.1	CHR_HSCHR6_MHC_APD_CTG1
TRDV1	14
SMIM29	6
H3C11	6
LINC02059	5
AL121892.1	20
CR774181.1	CHR_HSCHR6_MHC_APD_CTG1
TRAV24	14
ATCAY	19
H4C13	6
AC010442.2	5
AL359511.1	20
COL11A2P1	CHR_HSCHR6_MHC_DBB_CTG1
AL512506.1	13
H1-5	6
AC021087.5	5
ZNF568	19
HLA-DPB2	CHR_HSCHR6_MHC_DBB_CTG1
TRAV25	14
H2AC14	6
SNX19P2	13
AC008539.1	5
AC009268.3	15
AL359511.2	20
AC091429.1	5
AVEN	15
H3C12	6
TRAV26-1	14
HLA-DPA3	CHR_HSCHR6_MHC_DBB_CTG1
AC016526.2	14
MTND2P11	9
CBY3	5
PRRT1	CHR_HSCHR6_MHC_MCF_CTG1
KRT8P7	11
AL022721.1	6
IRF4	6
ZNF831	20
RAB8A	19
HCG24	CHR_HSCHR6_MHC_DBB_CTG1
UGGT1	2
AL117342.1	6
AC008568.2	5
LINC01949	5
AL121787.1	6
AC009268.1	15
AC011498.1	19
AC109492.1	5
ADCY2	5
AL132996.1	6
AC009268.2	15
CHRM5	15
WDR60	7
LTN1	21
DYNLT3P1	20
AC024619.3	17
AL035252.3	20
ZNF684	1
PCSK2	20
BACH2	6
AL359697.1	10
DNAJC1	10
MYO18A	17
RPL7P26	6
CAP2	6
NUDT3	6
ADAMTS12	5
AC024022.1	4
SLC18A1	8
SHISA3	4
EGFLAM-AS3	5
AC010457.1	5
RPL35P2	6
AC008894.2	19
PIEZO1P2	20
ITPK1-AS1	14
AL132655.3	20
C4B-AS1	6
AP000351.7	CHR_HSCHR22_1_CTG7
RPL23AP44	5
AC106806.1	5
ITPK1	14
AC079355.1	7
AP000351.5	CHR_HSCHR22_1_CTG7
AC106806.2	5
HSH2D	19
AL132655.2	20
LINC00708	10
EGFLAM	5
CABIN1	CHR_HSCHR22_1_CTG7
MICB	CHR_HSCHR6_MHC_SSTO_CTG1
AC005329.3	19
AC100779.1	18
FTMT	5
AC008394.1	5
AL356379.2	1
AL356379.1	1
MEP1A	6
MISP	19
AL109918.2	6
GTF2F2P2	1
AL590705.3	9
SLC6A5	11
AL512590.2	9
ATP5PBP1	13
MAP3K6	1
IGKV2D-14	2
DHRS12	13
AL050343.2	1
IGKV1D-13	2
FANCE	6
CCDC180	9
GAPDHP51	1
IGKV1D-12	2
AL138828.2	6
COX5BP2	6
IGKV3D-11	2
AC093305.1	5
AL050343.3	1
AL138828.1	6
IGKV2D-10	2
AL158136.1	6
S100PBP	1
TSEN15P2	1
IGKV1D-42	2
NAP1L5	4
AC073648.6	4
OR2J2	CHR_HSCHR6_MHC_APD_CTG1
AL359511.3	20
AC073648.5	4
AC073648.4	4
TRAV8-7	14
SRFBP1	5
CR936918.1	CHR_HSCHR6_MHC_APD_CTG1
HERC3	4
TRAV27	14
OR2U2P	CHR_HSCHR6_MHC_APD_CTG1
AC006273.1	19
CR936918.2	CHR_HSCHR6_MHC_APD_CTG1
LINC01836	19
MUCL3	CHR_HSCHR6_MHC_QBL_CTG1
RLIMP1	13
OR14J1	CHR_HSCHR6_MHC_APD_CTG1
LINC01712	1
FOXO1	13
ADIPOR1P1	10
HCG21	CHR_HSCHR6_MHC_QBL_CTG1
AL157831.1	10
HLA-E	CHR_HSCHR6_MHC_COX_CTG1
LOX	5
KIR2DS4	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
OR10C1	CHR_HSCHR6_MHC_APD_CTG1
LINC00332	13
PDE7B	6
KIR2DP1	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
CYP4F12	19
OR12D3	CHR_HSCHR6_MHC_APD_CTG1
AL133318.1	13
KIR3DP1	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
RPL17P51	13
OR11A1	CHR_HSCHR6_MHC_APD_CTG1
KIR2DL4	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
LINC00598	13
WDFY2	13
CASP2	7
OR5V1	CHR_HSCHR6_MHC_APD_CTG1
AL139094.1	6
AC108059.3	2
YARS1	1
AC108059.2	2
AL035653.1	6
MZB1	5
PPP1R3G	6
RSPH3	6
AC103851.1	8
TRAV28	14
HIP1	7
PDYN-AS1	20
ATP4B	13
AL691442.2	1
SNRPGP2	18
SLC22A3	6
AC090897.2	18
NPAP1P2	10
EFNA3	1
AC113615.2	4
TRIM68	11
AL589993.1	6
PDYN	20
RPL32P1	CHR_HSCHR6_MHC_MANN_CTG1
C4orf50	4
PIGY-DT	4
AC090897.1	18
TMEM272	13
AC091135.1	18
HLA-DPB1	CHR_HSCHR6_MHC_MANN_CTG1
AC083829.1	4
AC091135.2	18
AC098582.1	4
CAT	11
AL035530.2	6
DYNAP	18
AC092442.1	4
AL162377.1	13
AL360178.1	6
JAKMIP1	4
EFNA4	1
AL360178.2	6
AL512274.1	6
CICP24	7
AL162377.3	13
AL513188.1	6
AL390835.1	10
AC013429.2	7
FAHD2B	2
POLG	15
CDKAL1	6
TRIM24	7
FUNDC2P1	5
C6orf132	6
PROCA1	17
MUC7	4
AL035252.2	20
AL035252.6	20
EDN3	20
USP17L18	4
APOBEC3B-AS1	22
APOBEC3A	22
CDC37	19
LPAL2	6
KIR3DL1	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
TRAV29DV5	14
USP17L17	4
AL356417.1	6
AL035706.1	1
LINC01725	1
LINC01342	1
USP17L12	4
AL356417.3	6
CFAP36	2
AL157935.3	9
TAGAP	6
TM4SF5	17
USP17L21	4
APOBEC3B	22
AC008556.1	19
AL035090.1	6
USP17L27	4
LINC00265-2P	Y
USP17L28	4
SRRD	22
EGFLAM-AS1	5
USP17L5	4
SMDT1	CHR_HSCHR22_2_CTG1
AC091839.1	5
MT2P1	CHR_HSCHR4_1_CTG9
AL096855.2	1
EGFLAM-AS4	5
USP17L13	4
RXFP3	5
RPL7P7	1
EGFLAM-AS2	5
AL357552.2	1
AL049779.2	14
AL049779.3	14
AC006063.3	12
RPL13AP3	14
RPL6P21	7
AC006063.4	12
ZFYVE26	14
AL355773.1	14
USP17L14P	4
PDE4A	19
AXIN1	16
RERE	1
USP17L19	4
MFAP5	12
AC211433.2	7
AC211433.3	7
FNDC8	17
ARHGEF16	1
AL035530.1	6
USP17L30	4
TFIP11	22
POLR3F	20
KCNA1	12
SEC22B	1
CARS-AS1	CHR_HSCHR11_1_CTG7
FAM86KP	4
MTRR	5
CARS1	CHR_HSCHR11_1_CTG7
HLA-DPA1	CHR_HSCHR6_MHC_MANN_CTG1
AC068533.4	7
USP17L26	4
NLE1	17
AC244669.1	1
AC005906.2	12
AL109918.1	6
AC244669.2	1
CTSLP6	10
USP17L16P	4
CRCP	7
DPP3P2	9
AC079355.2	7
USP17L11	4
AC025946.1	10
AL451127.2	9
FP325317.2	9
FP325317.1	9
AL451127.1	9
AL512594.1	9
AC108519.1	4
AL645935.2	CHR_HSCHR6_MHC_COX_CTG1
HLA-P	CHR_HSCHR6_MHC_COX_CTG1
RPS4XP20	19
AC236040.3	CHR_HSCHR22_2_CTG1
SLC26A1	4
RPS4XP23	19
AL021878.3	CHR_HSCHR22_2_CTG1
AC006063.2	12
AL669813.2	CHR_HSCHR6_MHC_COX_CTG1
USP17L22	4
RPL23AP1	CHR_HSCHR6_MHC_COX_CTG1
AC018892.3	2
AC016587.1	19
HCG4B	CHR_HSCHR6_MHC_COX_CTG1
NDUFA6	CHR_HSCHR22_2_CTG1
AL671561.2	CHR_HSCHR6_MHC_COX_CTG1
LINC00266-2P	Y
HCG4P8	CHR_HSCHR6_MHC_COX_CTG1
ENPP7P10	4
CICP2	Y
AC130689.1	17
ZNRD1	CHR_HSCHR6_MHC_COX_CTG1
USP17L9P	4
SYT4	18
RPA1	17
AC012005.1	Y
USP17L23	4
ABBA01045074.2	9
AC236040.2	CHR_HSCHR22_2_CTG1
ABBA01045074.1	9
USP17L20	4
CYP2D6	CHR_HSCHR22_2_CTG1
BX088702.1	9
IDUA	4
RBMY2XP	Y
USP17L15	4
KIR2DL1	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
PHLDA2	11
FAM90A26	4
AC004491.1	7
EBLN1	10
USP17L24	4
EMC7	15
AL157831.2	10
PSME2P6	10
GRAP2	22
PFN1P2	1
NPC2	14
AL157831.3	10
NBPF8	1
AC073648.7	4
AL158211.5	10
AL158211.1	10
USP17L29	4
AC022743.1	18
AC083760.1	18
USP17L6P	4
RPL31P45	10
AL513124.1	9
SNRPCP16	4
RPS3AP6	15
USP17L25	4
LINC01908	18
AC092079.2	15
AC004967.2	7
AC079781.4	7
AC092079.1	15
SNRPCP9	7
OR7E38P	7
NMNAT1P5	15
RPS3AP29	7
AC079203.1	15
AC098848.1	18
AC007673.1	18
AC005326.1	7
OLA1P1	CHR_HSCHR22_2_CTG1
USP17L10	4
RPSAP57	18
AC079781.2	7
MOXD2P	7
NDUFA6-DT	CHR_HSCHR22_2_CTG1
OR7E7P	7
TMPRSS11E	CHR_HSCHR4_1_CTG9
AL591069.1	6
RAB27B	18
AC079781.1	7
LINC01478	18
SAMHD1	20
SMYD4	17
AC004967.1	7
RPL10A	6
IGKV1D-43	2
AC104837.2	1
AC079781.5	7
ALG1L14P	4
AC012673.1	12
IGKV1D-8	2
AC104837.1	1
IGKV3D-7	2
AC079781.3	7
PPIAP9	CHR_HSCHR6_MHC_SSTO_CTG1
MUC21	CHR_HSCHR6_MHC_QBL_CTG1
AL512310.8	14
AL512624.1	14
AL512310.10	14
ASNS	7
PRSS58	7
AL512310.11	14
AC124312.4	15
GNA14-AS1	9
AL512310.6	14
PWAR1	15
AC125494.2	12
GNA14	9
NF1P11	14
HSPA13	21
AC087463.3	15
TRAV30	14
PPT2	CHR_HSCHR6_MHC_APD_CTG1
TRAV31	14
AL669813.1	CHR_HSCHR6_MHC_COX_CTG1
PWRN1	15
AL512310.12	14
TRAV32	14
TRAV33	14
Z82206.1	22
HLA-F	CHR_HSCHR6_MHC_COX_CTG1
LINC02569	CHR_HSCHR6_MHC_COX_CTG1
NIPAL1	4
AL805909.1	CHR_HSCHR6_MHC_QBL_CTG1
AC139783.2	5
SLC45A2	5
STK4	20
NF1P4	14
RPL15P4	CHR_HSCHR6_MHC_SSTO_CTG1
MLECP1	18
FASTKD3	5
SPATA31A5	9
KRT8P5	18
HCG22	CHR_HSCHR6_MHC_QBL_CTG1
PGGT1BP2	10
AC110014.1	18
AL512310.3	14
DGKQ	4
AC020658.6	15
RANBP3L	5
AC020658.7	15
AL512310.5	14
AC005906.1	12
RDH12	14
AC020658.3	15
AL512310.4	14
C6orf15	CHR_HSCHR6_MHC_QBL_CTG1
MESTP2	15
NUTF2P3	9
AL512310.9	14
BUB1B-PAK6	15
FOXB1	15
AL512310.7	14
AC233263.2	2
OR10H2	19
IGKV1OR2-118	2
LIMS1	2
MFSD10	4
AC233263.1	2
AL590491.1	9
AC233263.6	2
AC092597.1	4
PAK6	15
AC233266.1	2
TTTY17B	Y
AC233266.2	2
SFTPD	10
RPL21P9	14
TRIM60P5Y	Y
PATE1	11
CNGA1	4
PSORS1C1	CHR_HSCHR6_MHC_QBL_CTG1
FAM74A6	9
AC116050.1	2
ZNF736P12Y	Y
LSP1P4	2
UPF2	10
XKR3	22
TTTY4B	Y
ISCA2	14
CDSN	CHR_HSCHR6_MHC_QBL_CTG1
AL590491.3	9
AL451080.1	6
AL590491.2	9
AL031767.1	6
AL096814.1	6
NECTIN1-AS1	11
C5orf49	5
MBL1P	10
AL355516.1	13
PSORS1C2	CHR_HSCHR6_MHC_QBL_CTG1
AC104985.2	18
LINC00408	13
GUCA1A	6
NECTIN1	11
ZNRF2P3	10
AL512662.2	10
TWIST1	7
AP003119.3	11
SFTPD-AS1	10
AL512662.1	10
BMS1P21	10
PDZK1	1
AC003986.2	7
COL11A2	CHR_HSCHR6_MHC_DBB_CTG1
OR2H1	CHR_HSCHR6_MHC_APD_CTG1
GUCA1A	6
RAP1AP	14
AL031767.2	6
HSFY1P1	22
CEACAM20	19
LINC00581	6
GPM6BP3	22
AC007064.4	22
UGT2B29P	CHR_HSCHR4_1_CTG9
RPL18A	19
AC007064.3	22
ZNF402P	22
AL512380.1	6
AC007064.2	22
OR51D1	11
AL512413.1	1
CORIN	4
AL512308.1	6
MTND1P17	22
TECPR2	14
AL390719.2	1
UGT2B15	CHR_HSCHR4_1_CTG9
TIAF1	17
SHISAL1	22
CRIP1P2	3
SOX4	6
AL512380.2	6
HERC2P3	15
PWAR5	15
AC003986.3	7
C11orf65	11
RPL5P1	15
PABPC1P1	4
ELOCP33	4
FERD3L	7
AC003986.1	7
AC098591.3	4
BX248516.1	CHR_HSCHR6_MHC_SSTO_CTG1
ALDOB	9
AP003393.1	11
AC012309.1	19
RPL7AP7	CHR_HSCHR6_MHC_COX_CTG1
PDS5A	4
AL671561.1	CHR_HSCHR6_MHC_COX_CTG1
PGBD4	15
IFITM4P	CHR_HSCHR6_MHC_COX_CTG1
AC116353.5	5
SNHG14	15
MCCD1	CHR_HSCHR6_MHC_SSTO_CTG1
HLA-U	CHR_HSCHR6_MHC_COX_CTG1
NANOGNB	12
MCCD1P1	CHR_HSCHR6_MHC_COX_CTG1
ARHGAP26	5
AC010632.2	19
HCG9	CHR_HSCHR6_MHC_COX_CTG1
LINC01535	19
AC019173.1	CHR_HSCHR4_1_CTG9
DDX39B-AS1	CHR_HSCHR6_MHC_SSTO_CTG1
MCCD1P2	CHR_HSCHR6_MHC_COX_CTG1
BOLA2P3	6
CENPJ	13
APBB3	5
HLA-V	CHR_HSCHR6_MHC_COX_CTG1
ATP6V1G2	CHR_HSCHR6_MHC_SSTO_CTG1
HTR1D	1
AC007091.1	7
OR6K1P	1
AC226496.4	CHR_HSCHR4_1_CTG9
HLA-J	CHR_HSCHR6_MHC_COX_CTG1
CIDEC	3
TWISTNB	7
FAM83F	22
MIEF2	17
TRDJ3	14
AC010632.1	19
DDX39B	CHR_HSCHR6_MHC_SSTO_CTG1
TRAJ57	14
AC012309.2	19
HADHAP2	12
TRDJ1	14
PROB1	5
TRAV38-1	14
AC005324.3	17
TRAV36DV7	14
ZNF420	19
MRPS31	13
TRDV2	14
SFRP5	10
TRAJ61	14
Z83847.1	22
AC244502.3	14
MICG	CHR_HSCHR6_MHC_COX_CTG1
AL109936.2	1
TRAJ54	14
SAXO2	15
HLA-W	CHR_HSCHR6_MHC_COX_CTG1
TRIM16	17
TRAV38-2DV8	14
LINC01355	1
ANKRD9	14
LINC00866	10
HLA-K	CHR_HSCHR6_MHC_COX_CTG1
TRAV26-2	14
ATM	11
TRAV41	14
FAM160B2	8
TAF1L	9
AL109936.8	1
AC226496.2	CHR_HSCHR4_1_CTG9
TRDD2	14
AL589642.2	9
TRAJ56	14
HLA-G	CHR_HSCHR6_MHC_COX_CTG1
UGT2B10	CHR_HSCHR4_1_CTG9
AL589642.1	9
OR6K2	1
AC100827.5	15
TRDV3	14
AL121658.1	2
TRAV40	14
LINC02259	15
POLR2LP1	CHR_HSCHR6_MHC_QBL_CTG1
TRDD1	14
AC100827.2	15
TRAV34	14
ZNF585A	19
AC100827.4	15
TRDC	14
NANOG	12
RASGRF2-AS1	5
BANF1P5	7
BX927194.3	CHR_HSCHR6_MHC_MANN_CTG1
TRAJ59	14
ADAMTS7P1	15
TRAJ55	14
TRAJ58	14
GTF2H4	CHR_HSCHR6_MHC_MANN_CTG1
CKMT2	5
TRAV35	14
MAP3K11	11
AC244502.2	14
AC116337.4	5
TRDJ4	14
DTNB	2
AC007064.1	22
RIMS3	1
TRAV39	14
AC006548.1	22
AC116337.2	5
IGKV1OR22-5	22
EFNA1	1
AC116337.3	5
TRAJ60	14
RPL27AP5	5
TRDJ2	14
IGKV2OR22-4	22
AC116337.1	5
LIMS1-AS1	2
TRDD3	14
AC004863.1	7
AC093259.1	5
IGKV2OR22-3	22
AC244502.1	14
DRD5P1	2
SUGT1P1	9
GOLGA7B	10
IGKV3OR22-2	22
JAGN1	3
ZNF383	19
SLC26A4	7
GNAQ	9
CCDC68	18
CRTAC1	10
OR6K3	1
PHF2P2	13
AC009654.1	15
AC139792.3	5
AC139792.2	5
AC037433.1	15
TRAV37	14
C1QTNF3-AMACR	5
AL513497.1	1
OR51E1	11
AMACR	5
AC007269.1	7
RPL23AP19	1
CCL26	7
AL031289.2	1
RPL7P11	1
LINC00442	13
AC016691.1	2
RERE-AS1	1
AC100827.1	15
VIPR2	7
PATE2	11
CTNNBL1	20
AL357552.3	1
AC016590.1	19
GTF2IP3	13
TMEM14A	6
NFATC4	14
EGFL8	CHR_HSCHR6_MHC_APD_CTG1
BUB1B	15
AC027612.2	2
HCG4	CHR_HSCHR6_MHC_COX_CTG1
AL137001.1	13
AC245748.3	19
USP24P1	13
HLA-T	CHR_HSCHR6_MHC_COX_CTG1
MAP1LC3P	18
AC107068.2	4
PTPN3	9
MICD	CHR_HSCHR6_MHC_COX_CTG1
PATE3	11
IGKV1OR22-1	22
AC006548.3	22
BTN2A2	6
LINC02323	14
TTLL10-AS1	1
AC107068.1	4
KIR2DL3	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
HSPE1P28	9
ZNF585B	19
SLC26A4-AS1	7
TTLL10	1
HLA-A	CHR_HSCHR6_MHC_COX_CTG1
OR6K4P	1
NFXL1	4
PTBP3	9
AC026427.1	5
RBM42	19
KIR3DL3	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
TXNP2	1
MTND5P30	2
ITPRID1	7
RASGRF2	5
DEPDC1	1
TRMU	22
GOLGA6L10	15
PLIN4	19
OR6K5P	1
LINC00689	7
SERPINB8	18
HDGFL2	19
AC005796.1	19
AC010632.3	19
MRPL9	1
TLDC2	20
VARS2	CHR_HSCHR6_MHC_MANN_CTG1
MTND6P9	2
AC139783.1	5
KCNA5	12
C1QTNF3	5
SHH	7
AL139008.2	9
AGPAT1	CHR_HSCHR6_MHC_APD_CTG1
AC005906.3	12
AC144568.1	8
AC144568.2	8
AC008533.1	5
SLC9B2	4
ARHGAP26-AS1	5
AMTN	4
AC131281.2	8
CYP3A54P	7
WBP1LP3	8
UBDP1	CHR_HSCHR6_MHC_APD_CTG1
AC092634.5	7
AC072054.1	7
MTCYBP9	2
OR4F21	8
AC025946.2	10
MAS1LP1	CHR_HSCHR6_MHC_APD_CTG1
AC092634.2	7
ARHGAP26-IT1	5
AC025627.3	17
AC025627.4	17
MTND1P14	17
TMPRSS11BNL	4
SEPTIN14P8	8
NMTRQ-TTG12-1	17
EML1	14
AC226496.3	CHR_HSCHR4_1_CTG9
LYRM4	6
AC131281.1	8
AC226496.7	CHR_HSCHR4_1_CTG9
AC092634.4	7
AC226496.10	CHR_HSCHR4_1_CTG9
MTND2P12	17
YIPF1	1
FTLP10	4
SNRPCP1	9
MED28P6	15
NTRK3-AS1	15
AL157884.1	9
AC092634.3	7
TMEM215	9
OR6N1	1
LINC02848	7
NLRP14	11
AC020658.4	15
ACADVL	17
NUDT18	8
NTRK3	15
C15orf56	15
ANKRD18B	9
TDRKH	1
AC092634.8	7
GAB4	22
NMD3P1	7
SYNGAP1	CHR_HSCHR6_MHC_SSTO_CTG1
GABPAP	7
AL359073.1	9
RBMXL2	11
HLA-DPA1	CHR_HSCHR6_MHC_APD_CTG1
GRK1	13
AL138789.1	1
AC245088.1	7
NPAT	11
AC027804.1	11
DEPDC1-AS1	1
MAS1L	CHR_HSCHR6_MHC_APD_CTG1
AC027612.4	2
HMGB3P20	7
RPL7AP38	7
OR10H3	19
SKAP2	7
AC004908.1	8
AC005838.1	17
AC027612.1	2
AC005324.5	17
PRSS3P3	7
OR6K6	1
ZNF596	8
HMSD	18
AC245088.2	7
AC027612.5	2
KRT8P37	10
AC027612.3	2
AL035250.1	20
CDRT1	17
TRBV1	7
AL139008.1	9
AL353705.2	9
AC025040.2	15
TRBV2	7
SNX18P7	9
AL353705.3	9
CYP4F26P	9
FBXO33	14
HMGN1P18	7
MTND1P7	8
AL035250.2	20
AL132855.1	14
TRBV3-1	7
CPED1	7
AL160410.1	20
MYH7	14
PIEZO1P1	20
TRBV4-1	7
AL389889.2	20
HLA-F	CHR_HSCHR6_MHC_SSTO_CTG1
AL389889.1	20
AC009802.1	18
CHCHD3P1	10
HLA-DPB1	CHR_HSCHR6_MHC_APD_CTG1
LILRP2	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
CKMT2-AS1	5
MTCYBP20	8
LINC00552	13
AL355333.1	10
GOLGA6B	15
AC245128.4	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
LINC02676	10
LILRP1	CHR_HSCHR19KIR_G248_A_HAP_CTG3_1
AC044784.1	10
MTFR2	6
AC006548.2	22
LINC00709	10
BDH2	4
ARHGAP42P4	14
PITX2	4
AL138773.1	10
GCNT4	5
VN1R9P	22
AC023310.1	15
RNF115	1
AL512310.2	14
AL049828.1	14
MTND2P38	8
AC026436.1	5
PANO1	11
AC026427.2	5
NFKBIL1	CHR_HSCHR6_MHC_DBB_CTG1
Z85994.1	22
Z85994.2	22
PIDD1	11
AL031289.1	1
SMARCA5	4
LINC00520	14
AL355674.1	9
ZNF29P	17
RPS4XP21	19
AC087292.2	17
CYB5D2	17
GNAS-AS1	20
AL049828.2	14
BPY2B	Y
HSP90AB7P	10
LINC02663	10
AL121917.1	20
PRSS3P4	9
CEACAM16	19
AC021218.1	7
CD160	1
AC091163.3	8
ATP1A3	19
AC093813.1	7
AL137018.1	9
RORB-AS1	9
AL157884.3	9
CHCHD2P3	19
MARCHF5	10
RORB	9
AL157884.2	9
BX005040.4	9
IGSF23	19
MTND6P20	8
LINC01656	22
AC010153.1	Y
H2BC17	6
ANKFY1	17
POLR3C	1
TRIM60P10Y	Y
SLC5A5	19
ZNF736P2Y	Y
FCN3	1
OR2B2	6
TRIM60P11Y	Y
AC243964.1	19
RPL32P1	CHR_HSCHR6_MHC_APD_CTG1
RPL21P3	20
VMO1	17
AL603832.2	1
GU182351.2	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1
HAUS1P1	5
AC226496.1	CHR_HSCHR4_1_CTG9
PVR	19
GU182351.3	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1
SLC35A4	5
OR2W6P	6
OR2B6	6
TMEM196	7
GNAS	20
UTP15	5
HINT1P1	7
RPLP2P1	6
ANKRD49	11
AC116353.6	5
OR2W4P	6
GLTPD2	17
PPP1R17	7
SAMSN1-AS1	21
KIR2DL4	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1
AC233723.2	17
MRPS18CP6	22
MARK2P9	10
RBBP9	20
PRRT1	CHR_HSCHR6_MHC_APD_CTG1
AL023973.1	22
AL161652.1	10
TMPRSS11B	4
AC068408.1	18
RTL6	22
AC226496.5	CHR_HSCHR4_1_CTG9
RBM22P1	18
AC226496.9	CHR_HSCHR4_1_CTG9
PSMB6	17
OR51A9P	11
BX005428.2	CHR_HSCHR6_MHC_SSTO_CTG1
GTF2H2	CHR_HSCHR5_1_CTG1_1
KRT18P23	22
AC226496.6	CHR_HSCHR4_1_CTG9
UBA52P9	18
MICE	CHR_HSCHR6_MHC_SSTO_CTG1
AC226496.8	CHR_HSCHR4_1_CTG9
AC090403.1	18
CD164L2	1
RPL23AP1	CHR_HSCHR6_MHC_SSTO_CTG1
AC004543.1	7
SAMSN1	21
BX005428.1	CHR_HSCHR6_MHC_SSTO_CTG1
HLA-F-AS1	CHR_HSCHR6_MHC_SSTO_CTG1
TMCO5A	15
AC027807.2	15
GGT8P	2
ADAMTSL3	15
AC068408.2	18
AL353705.1	9
AC021382.1	18
AC243964.4	19
AC233723.1	17
AC127537.1	17
HIF1AN	10
PA2G4P3	18
AL163952.1	14
RABL2A	2
IGKV1OR2-1	2
SLC25A22	11
AC136777.2	8
AL353705.4	9
CEACAM19	19
AC135983.6	15
AC034199.1	5
KATNBL1	15
AC004908.2	8
ABCD1P5	2
RPL23AP53	8
LINC01366	5
AC135983.5	15
FO393419.1	1
AC241952.2	1
AC127391.1	2
AC135983.4	15
RPL12P18	2
LINC00207	22
TMSB10	2
AC004908.3	8
PABPC1P6	2
KIR3DL1	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1
CCL24	7
SLC9B1P2	2
LINC02443	12
TRABD2A	2
PGAP6	16
GPR3	1
ACTR3BP2	2
PLN	6
AL133352.1	10
CHEK2P3	2
NFYC	1
AC128677.1	2
AL138995.1	14
PELI2	14
IGKV1OR2-2	2
CLCN1	7
CEP85L	6
AC026273.1	2
AL845331.3	2
AC007899.1	2
TEAD3	6
LINC00229	22
CEACAM22P	19
MIGA2	9
MTCO1P39	17
NDUFB8	10
SLC47A1P2	17
EIF2AK2	2
ANP32BP2	22
AL845331.2	2
AC243964.3	19
KCNS1	20
ANKRA2	5
OR51C1P	11
OR51E2	11
AC010087.1	2
PATE4	11
AC114277.1	5
AC123768.5	15
AC123768.4	15
AC010631.1	5
AC135983.3	15
PTPN1	20
AC092470.1	12
AL355073.2	14
TFPT	CHR_HSCHR19_4_CTG3_1
AC135001.1	12
AL355073.1	14
ETV2	19
AP000842.3	11
